Organization Type**Supports the college access and success sector,Organization Type**Direct service,Survey number,Organization number,Response ID,Phone,Email,Organization name,Program Name,Program description,Address - Line 1,Address - Line 2,Address - City,Address - State,Address - Postal code,Boroughs Served**Brooklyn,Boroughs Served**Bronx,Boroughs Served**Manhattan,Boroughs Served**Queens,Boroughs Served**Staten Island,Neighborhoods**Brooklyn - Bay Ridge,Neighborhoods**Brooklyn - Bedford Stuyvesant,Neighborhoods**Brooklyn - Bensonhurst,Neighborhoods**Brooklyn - Borough Park,Neighborhoods**Brooklyn - Brownsville,Neighborhoods**Brooklyn - Bushwick,Neighborhoods**Brooklyn - Canarsie,Neighborhoods**Brooklyn - Coney Island,Neighborhoods**Brooklyn - Crown Heights North,Neighborhoods**Brooklyn - Crown Heights South,Neighborhoods**Brooklyn - East Flatbush,Neighborhoods**Brooklyn - East New York,Neighborhoods**Brooklyn - Flatbush/Midwood,Neighborhoods**Brooklyn - Fort Greene/Brooklyn Heights,Neighborhoods**Brooklyn - Park Slope,Neighborhoods**Brooklyn - Sheepshead Bay,Neighborhoods**Brooklyn - Sunset Park,Neighborhoods**Brooklyn - Williamsburg/Greenpoint,Neighborhoods**Bronx - Bedford Park,Neighborhoods**Bronx - Concourse/Highbridge,Neighborhoods**Bronx - East Tremont,Neighborhoods**Bronx - Hunts Point,Neighborhoods**Bronx - Morrisania,Neighborhoods**Bronx - Mott Haven,Neighborhoods**Bronx - Pelham Parkway,Neighborhoods**Bronx - Riverdale,Neighborhoods**Bronx - Throgs Neck,Neighborhoods**Bronx - Unionport/Soundview,Neighborhoods**Bronx - University Heights,Neighborhoods**Bronx - Williamsbridge,Neighborhoods**Manhattan - Battery Park/Tribeca,Neighborhoods**Manhattan - Central Harlem,Neighborhoods**Manhattan - Chelsea/Clinton,Neighborhoods**Manhattan - East Harlem,Neighborhoods**Manhattan - Greenwich Village,Neighborhoods**Manhattan - Lower East Side,Neighborhoods**Manhattan - Manhattanville,Neighborhoods**Manhattan - Midtown Business District,Neighborhoods**Manhattan - Murray Hill/Stuyvesant,Neighborhoods**Manhattan - Upper East Side,Neighborhoods**Manhattan - Upper West Side,Neighborhoods**Manhattan - Washington Heights,Neighborhoods**Queens - Astoria,Neighborhoods**Queens - Bayside,Neighborhoods**Queens - Elmhurst/Corona,Neighborhoods**Queens - Flushing,Neighborhoods**Queens - Fresh Meadows/Briarwood,Neighborhoods**Queens - Howard Beach,Neighborhoods**Queens - Jackson Heights,Neighborhoods**Queens - Jamaica/St. Albans,Neighborhoods**Queens - Queens Village,Neighborhoods**Queens - Rego Park/Forest Hills,Neighborhoods**Queens - Ridgewood/Glendale,Neighborhoods**Queens - Sunnyside/Woodside,Neighborhoods**Queens - The Rockaways,Neighborhoods**Queens - Woodhaven,Neighborhoods**Staten Island - South Beach,Neighborhoods**Staten Island - St. George,Neighborhoods**Staten Island - Tottenville,Education Levels Served**Elementary school (K-5),Education Levels Served**Middle school (6-8),Education Levels Served**High school (9-12),Education Levels Served**Post-secondary school,Education Levels Served**Adult learners and High School Equivalency,Targeted Populations Served**Academic performance level-Low,Targeted Populations Served**Academic performance level-Average,Targeted Populations Served**Academic performance level-High,Targeted Populations Served**English language learners,Targeted Populations Served**Disconnected youth/Out of school youth,Targeted Populations Served**Students with IEP or other learning challenges,Targeted Populations Served**High school equivalency (HSE),Targeted Populations Served**Justice involved youth,Targeted Populations Served**Immigrants/Refugees,Services Provided**College Readiness,Services Provided**College Matriculation,Services Provided**College Retention,Services Provided**Career Preparation,Services Provided2**College Readiness (Academic behaviors),Services Provided2**College Readiness (ACT/SAT/PSAT preparation),Services Provided2**College Readiness (College campus visits),Services Provided2**College Readiness (College exploration),Services Provided2**College Readiness (Tutoring/Academic support),Services Provided2**College Readiness (Any),Services Provided2**College Matriculation (College application help),Services Provided2**College Matriculation (Financial Aid),Services Provided2**College Matriculation (Placement test prep),Services Provided2**College Matriculation (Any),Services Provided2**College Retention (Academic/Degree planning),Services Provided2**College Retention (Connecting students to campus resources),Services Provided2**College Retention (Connecting students to off-campus resources),Services Provided2**College Retention (Course registration),Services Provided2**College Retention (Major selection),Services Provided2**College Retention (Mentoring),Services Provided2**College Retention (Support services related to college Retention),Services Provided2**College Retention (Tutoring),Services Provided2**College Retention (Non-academic skills),Services Provided2**College Retention (Financial support/incentives),Services Provided2**College Retention (Financial Aid reapplication),Services Provided2**College Retention (Any),Services Provided2**Career Preparation (Career counseling),Services Provided2**Career Preparation (Resume and interview skills),Services Provided2**Career Preparation (Any),Eligibility Criteria**K-12 enrollment,Eligibility Criteria**College enrollment,Eligibility Criteria**Grade level,Eligibility Criteria**Geographic residence,Eligibility Criteria**Member of a targeted population,Enrollment Type**Open Enrollment,Enrollment Type**Limited Enrollment,Enrollment Type**Closed Program,School Partnerships,CBO Latitude,CBO Longitude
0,1,1,142,51023257,(347) 505-5386,erin.sawaya@bcny.org,The Boys' Club of New York,BCNY-College and Career Services,"BCNY provides college access and career training services to our members, the vast majority of whom are low income and Black or Latino. We also place boys in independent day and boarding schools.",287 East 10th Street,,New York,NY,10009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,,,
0,1,1,23,40420727,212-817-8704,lori.chajet@caranyc.org,College Access: Research & Action (CARA),Strive for Success,"CARA trains students who have completed one year of college to work with incoming students to support them through the obstacles to persistence through their first year of college. Trained college students provide one-on-one support, facilitate workshops, connect students to campus resources, and host events that help integrate students onto campus.",College Access: Research & Action (CARA) - CUNY Graduate Center,"365 Fifth Avenue, Room 6203.04",New York,NY,10016,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,,,
0,1,1,162,40233934,212-207-3221 Ext.204,jroure@the-cbi.org,Young Women's Leadership Network,CollegeBound Initiative,"CBI places full-time college guidance experts in public schools to work one-on-one with every student as early as the sixth grade. We combine intimate knowledge of our students and trusted connections with a diverse network of colleges, enabling us to optimize college placement and maximize financial aid. Our comprehensive approach creates a culture of success in each of our partner high schools. And the results are clear &mdash; we have 14 consecutive years of demonstrated success in increasing the college enrollment and attainment rate for low-income students. For CBI students, the question is not &ldquo;if&rdquo; but &ldquo;where&rdquo; they will go to college.",322 8th Avenue,14th Floor,New York,NY,10001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,
0,1,1,103,43511869,212-998-5139,jackie.mcphillips@nyu.edu,New York University,NYU Community College Transfer Opportunity Program (CCTOP),CCTOP is a scholarship and advisement program for students transferring to NYU from 14 partner community colleges. ,82 Washington Square E,2nd Floor,New York,NY,10003,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,,,
0,1,1,15,40426324,718-508-3042,jlacour@bronxworks.org,BronxWorks,Center for Achieving Future Education ,"Center for Achieving Future Education College Access Center provides one-to-one college access and success counseling and financial aid services to high school students, young adults, and adults. We service students in 9th grade through their first year of college through One-to-One College Advising.

Asistance with Applying for Financial Aid College Visits

SAT Prep registration Early College Awareness Programs

College Advising ",1130 Grand Concourse,,Bronx,NY,10456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,,,
0,1,1,125,44922691,718-438-9500,jbrockway@cflsp.org,SCO Family of Services/Center for Family Life,Center for Family Life at Sunset Park High School ,"CFL's comprehensive partnership with Sunset Park High School ensures every student is known and supported and fosters a college-going culture. CFL social work and youth development staff collaborate with teachers in a school day advisory and internship program that engages all 1300+ SPHS students in intensive support for academic goal?setting, college preparation, and social and emotional learning. Afterschool programming at SPHS includes a diverse menu of academic and arts enrichment, sports and recreation, service learning and internships, college readiness and career exploration.",443 - 39th Street,Suite #3,Brooklyn,NY,11232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,,,
0,1,1,99,40581616,718-294-3870,a.palmer@newsettlement.org,New Settlement Apartments,College Access Center,"College Access Services: We provide 1:1 College Advising Services to high school students and young adults. In addition, we offer SAT Prep, college visits, and financial aid assistance. We also provide campus based college success advising to all of our students who matriculate to college.",1563 Walton Avenue,,Bronx,NY,10468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,,,
0,1,1,31,52451706,212-360-2702,crc@parks.nyc.gov,Computer Resource Centers,Computer Resource Centers,"Computer Resource Centers (CRCs) are located within Recreation Centers and provide free digital learning resources for center members of all ages and abilities. Starting with one public computer lab at Al Smith Recreation Center in 1997, there are now CRCs throughout the five boroughs. CRCs aim to increase community technology resources through providing internet access and technology education in New York City communities.",Chelsesa Rec Center: 430 W 25th St,,New York,NY,10001,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,
0,1,1,39,53098422,646-664-8184,maxine.henry@cuny.edu,CUNY College Opportunity to Prepare for Employment (COPE),CUNY College Opportunity to Prepare for Employment (COPE),"COPE assists CUNY students who are receiving public assistance achieve academic excellence, graduate on time, and find employment. Program services include personal and academic advising, professional development workshops, career development and work study opportunities, and assistance in compliance with HRA policies.",555 West 57th Street,,New York,NY,10019,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,,,
0,1,1,44,52042773,718-839-8868,stefanie.dejesus@cuny.edu,CUNY Prep,CUNY Prep,"CUNY Prep serves 16-18 year old students who have left high school and are pursuing their HSED and desire to continue to college.  We provide support in completing college applications, FAFSA, and CUNY entrance exam instruction.",2122 White Plains Rd,,Bronx,NY,10462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,,,
0,1,1,50,43880846,212-831-0650,pbarros@ehtp.org,East Harlem Tutorial Program,University Program,"East Harlem Tutorial Program (EHTP) gives kids the opportunities they would have if they were born 20 blocks south. And we've been doing it for more than 55 years. We teach reading, math and science, provide one-to-one tutoring, prepare kids for college, help them get accepted, and build the social skills they'll need to succeed.",2035 2nd Ave.,,New York,NY,10029,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,,,
0,1,1,87,41735611,718-752-0222,bcooper@legaloutreach.org,"Legal Outreach, Inc.","Legal Outreach, Inc.","For over 30 years, Legal Outreach has prepared urban youth from underserved communities in New York City to compete at high academic levels by using intensive legal and educational programs as tools for fostering vision, developing skills, enhancing confidence, and facilitating the pursuit of higher education. We use law to attract junior high school students to academic programs that inspire and motivate them to strive for academic success. From the 8th through 12th grades, students work after school, on weekends, and during summers to build the skills and confidence they need to achieve their goals. Once in college, students who wish to pursue law school are eligible to participate in our College to Law School Pipeline Diversity Program.",36-14 35th Street,,Long Island City,NY,11106,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,,,
0,1,1,65,40173827,646-313-8010 ,admissions@guttman.cuny.edu,Guttman Community College,"Guttman Community College, CUNY","Guttman Community College (CUNY), located in midtown Manhattan, is an open admissions college. Applicants who have a high school diploma or GED are welcome to apply. First-year students are required to attend full-time.  Guttman offers students a supportive environment that connects classroom learning, career development and volunteer service opportunities.",Guttman Community College,50 West 40th Street,New York,NY,10018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,,,
0,1,1,69,44215909,401-919-1430,dsteinberg@harlemrbi.org,Harlem RBI,DreamWorks ,"Harlem RBI is a sports-based youth development program that provides team-based athletic activities, academic enrichment, social emotional learning, and college advising services for youth in East Harlem and the South Bronx. We offer programs for elementary, middle school, high school, and college-aged youth.",1991 2nd Avenue,,New York,NY,10029,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,,,
0,1,1,76,40101909,646-797-4471,jlauckhardt@imentor.org,iMentor,iMentor,"iMentor builds mentoring relationships that empower students from low-income communities to graduate high school, succeed in college, and achieve their ambitions. Students work with their mentors one-on-one, in-person, and online to develop strong personal relationships, nurture a college aspiration, navigate the college application process, and build critical skills that lead to college success.",30 Broad Street,Floor 9,New York,NY,10004,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,,,
0,1,1,115,41413395,917-344-6676,mmunoz@powerplaynyc.org,PowerPlay NYC,STARS Summer Leadership Academy (SSLA),"In addition to its afterschool programs, PowerPlay NYC provides an intensive summer leadership academy for 50 high school girls in New York City. The majority of the girls are primarily low-income, first generation, college bound students that qualify for free and reduced lunch. We provide them with college and career readiness, planned parenthood instruction, and exposure to new sports. They are provided a two week mini-internship and then transition to a Youth Mentor Coach within our afterschool programs. They continue to be a part of our network, as we provide them with monthly college trips and other activities.  ",42 Broadway,20th Floor,New York,NY,10004,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,,,
0,1,1,84,43339352,212-991-2626 Ext.7016,tkratz@kippnyc.org,KIPP NYC,College and Career Counseling,"KIPP NYC College Prep has a team of dedicated college and career counselors to ensure that every student applies to college and has an understanding of the many career options available to them. We support juniors in SAT preparation, college exploration and applications for pre-college summer programming. We support seniors through the college application, financial aid, and selection process to ensure our students attend the best fit school with the highest graduation rate and best financial aid packaging possible. ",201 E 144 St,,Bronx,NY,10451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,,,
0,1,1,26,45328690,718-982-3405,donna.scimeca@csi.cuny.edu,College of Staten Island,Learning Communities,Learning Communities are when two or more courses are linked together and curriculum is integrated.,2800 Victory Blvd.,,Staten Island,NY,10314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,
0,1,1,97,53088528,(212) 626-6585,admin@mindsmatter.org,Minds Matter,Minds Matter,"Minds Matter is a 3-year intensive program that supports students' dreams of attending college. Students meet with instructors and are assigned mentors to navigate them through Writing and Critical Thinking and Math skills development, standardized test preparation, and application writing. 100% of Minds Matter students are accepted to 4-year colleges.",1120 Avenue of the Americas,4th Floor,New York,NY,10036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,
0,1,1,94,41074521,,info@ml4t.org,Management Leadership for Tomorrow (MLT),Career Prep Program,"MLT College Prep seeks to prepare under-represented minority students with solid academic track records for success for fast-track entry-level jobs at top employers.

Pariticpating undergraduate juniors or seniors from 100+ colleges across the nation - Rising Leaders - are paired with a dedicated MLT Coach, who works with the Rising Leader to gain personal clarity around how his or her strengths and passions translate to career goals. Together, Rising Leaders and MLT coaches design personalized career roadmaps to ensure that each Rising Leader is prepared to meet or exceed projected goals by the end of the program. Rising Leaders attend in-person workshops hosted and facilitated by MLT's corporate partners, and receive insight and guidance from the MLT network of over 4,000 other Rising Leaders and many more volunteer executives.  

MLT College Prep has an internship and full-time placement rate of over 95% at top organizations across a variety of sectors.",5335 Wisconsin Avenue NW,Suite 805,Washington,DC,20015,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,,,
0,1,1,67,53092697,(212) 749-0900,kcollins@harlemcommonwealth.org,"Harlem Commonwealth Council, Inc.",School Out NYC,"Our Afterschool program serves middle school students grades 6-8. We offer App Development, Martial Arts, Basketball, Drama, Fashion and Film Production.",361 West 125th Street,,New York,NY,10027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,,,
0,1,1,59,41782039,646-208-6367,rachel_forsyth@goodshepherds.org,Good Shepherd Services,Partnership Schools,"Our partnership schools target students who are over age and under credited.  We offer students the social, emotional and academic supports that they need to succesffuly complete high school and create a plan for their future.",173 Conover St,,Brooklyn ,NY,11231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,,,
0,1,1,30,43335778,212-353-2010,margaretaylward@cdi-ny.org,"Comprehensive Development, Inc.","Comprehensive Development, Inc. (CDI)","Our program provides older immigrant youth with college and career counseling, tutoring, and support services.",240 Second Avenue,,New York,NY,10003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,,,
0,1,1,112,44426572,646-638-0565,gbetheil@pencil.org,PENCIL,PENCIL College & Career Readiness Partnerships,"PENCIL works at the intersection of school needs and business expertise to bring together the best ideas, talent, and resources across sectors to improve public student and school performance and enhance workforce pathways. PENCIL partners NYC businesses with a NYC public school to improve their capacity to help students reach their college and career goals. Business volunteers have valuable experience with what is required to succeed in college and careers; they have knowledge and skills that schools and students need. PENCIL works with business leaders to provide access to workplace experiences, college and career planning, and professional skills. PENCIL staff provides hands-on support to each school and business to create a college & career partnership that meets their needs, has clearly established goals and expectations, and has a positive impact on students and schools. PENCIL'S toolkit of codified resources and curricula can be adapted based on the expertise of volunteers.",30 West 26th Street,5th Floor,New York,NY,10010,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,,,
0,1,1,129,44976649,718-631-6347,Agonesh@qcc.cuny.edu ,Single Stop at Queensborough Community College,Single Stop ,Queensborough Community College strives to assist students in achieving academic success. Students often face the challenge of having to choose between college or life demands. The Single Stop office is here to connect students with social services and resources to overcome these obstacles.,222-05 56th Avenue,,Bayside,NY,11364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,
0,1,1,33,45312653,212-353-4108,toamarina@yahoo.com,Cooper Union Saturday Program,Saturday Program,"Saturday Program was founded by Cooper undergrads in 1968. Today it enrolls over 200 NYC public high school students in intensive, full day Saturday classes in: Graphics, Drawing, Painting, Sculpture, Architecture, Sound Composition & Portfolio Preparation. Classes run from October-April. Writing workshops are integrated within the visual curricula & college counseling and support are provided to all seniors & juniors, with 85-90% of students accepted to colleges. All instruction & materials are free.",7 East 7th Street,,New York,NY,10003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,
